sensor_id,timestamp,temperature,humidity,location,sensor_type
1095,2025-04-09T06:10:45.000Z,32.84,36.61,BuildingB_Floor1,TypeC
1019,2025-04-09T03:34:08.000Z,30.05,47.41,BuildingA_Floor2,TypeA
1089,2025-04-09T21:56:20.000Z,28.5,52.84,BuildingB_Floor1,TypeA
1047,2025-04-10T16:15:03.000Z,19.73,32.38,BuildingB_Floor2,TypeB
1040,2025-04-11T17:26:15.000Z,19.13,75.23,BuildingA_Floor1,TypeB
1016,2025-04-07T04:26:46.000Z,32.15,70.89,BuildingB_Floor1,TypeC
1048,2025-04-10T09:51:26.000Z,28.84,75.73,BuildingB_Floor2,TypeA
1090,2025-04-07T22:19:33.000Z,25.51,58.38,BuildingA_Floor2,TypeC
1077,2025-04-11T11:49:58.000Z,17.95,65.57,BuildingA_Floor2,TypeA
1045,2025-04-09T20:37:49.000Z,32.49,42.29,BuildingA_Floor2,TypeB
1033,2025-04-10T00:40:46.000Z,28.94,41.83,BuildingB_Floor1,TypeA
1026,2025-04-10T14:41:51.000Z,30.08,73.99,BuildingA_Floor2,TypeB
1090,2025-04-08T23:17:57.000Z,30.59,38.71,BuildingA_Floor1,TypeA
1073,2025-04-09T05:16:51.000Z,24.68,69.42,BuildingB_Floor1,TypeA
1029,2025-04-08T23:58:25.000Z,31.67,34.26,BuildingB_Floor1,TypeB
1054,2025-04-08T16:05:05.000Z,22.91,42.99,BuildingB_Floor1,TypeC
1082,2025-04-09T15:07:32.000Z,28.95,69.94,BuildingB_Floor2,TypeB
1010,2025-04-09T15:58:05.000Z,20.43,52.74,BuildingA_Floor1,TypeC
1084,2025-04-09T22:36:23.000Z,25.21,31.79,BuildingA_Floor2,TypeC
1075,2025-04-08T04:22:03.000Z,22.39,37.4,BuildingA_Floor1,TypeA
1055,2025-04-08T12:18:14.000Z,21.5,58.9,BuildingB_Floor2,TypeA
1090,2025-04-09T11:08:19.000Z,19.56,59.5,BuildingB_Floor2,TypeA
1003,2025-04-07T05:40:35.000Z,34.75,68.22,BuildingB_Floor2,TypeA
1008,2025-04-09T23:35:25.000Z,20.99,36.0,BuildingA_Floor2,TypeA
1082,2025-04-10T11:10:03.000Z,15.78,37.53,BuildingA_Floor2,TypeA
1074,2025-04-09T14:29:55.000Z,23.86,33.43,BuildingA_Floor2,TypeB
1057,2025-04-08T11:01:25.000Z,22.26,64.38,BuildingA_Floor1,TypeA
1019,2025-04-07T02:37:04.000Z,33.32,77.44,BuildingA_Floor2,TypeB
1035,2025-04-11T19:28:24.000Z,34.93,38.03,BuildingA_Floor1,TypeA
1100,2025-04-08T08:45:31.000Z,34.09,57.76,BuildingB_Floor1,TypeB
1090,2025-04-10T15:36:53.000Z,18.06,68.23,BuildingB_Floor2,TypeA
1036,2025-04-09T07:22:08.000Z,24.75,57.24,BuildingB_Floor2,TypeC
1020,2025-04-08T16:03:08.000Z,33.7,75.84,BuildingB_Floor1,TypeA
1044,2025-04-11T00:32:56.000Z,21.79,39.61,BuildingB_Floor2,TypeC
1090,2025-04-10T00:28:20.000Z,27.3,55.9,BuildingA_Floor1,TypeB
1098,2025-04-08T12:40:56.000Z,31.29,36.34,BuildingA_Floor2,TypeB
1042,2025-04-08T17:44:05.000Z,21.98,75.57,BuildingB_Floor2,TypeA
1071,2025-04-09T21:04:11.000Z,23.01,79.88,BuildingA_Floor1,TypeC
1034,2025-04-08T12:45:38.000Z,31.36,73.78,BuildingA_Floor1,TypeA
1045,2025-04-10T21:11:33.000Z,15.18,37.75,BuildingB_Floor1,TypeB
1042,2025-04-09T05:29:47.000Z,30.26,48.42,BuildingA_Floor1,TypeB
1062,2025-04-10T06:06:40.000Z,32.24,35.13,BuildingA_Floor1,TypeB
1012,2025-04-09T23:41:52.000Z,34.9,46.3,BuildingB_Floor1,TypeC
1022,2025-04-09T21:39:12.000Z,32.45,58.05,BuildingB_Floor1,TypeA
1070,2025-04-07T11:11:56.000Z,29.59,65.16,BuildingA_Floor2,TypeA
1095,2025-04-09T21:31:10.000Z,32.18,30.22,BuildingB_Floor1,TypeA
1007,2025-04-09T23:12:55.000Z,28.37,46.56,BuildingA_Floor1,TypeA
1084,2025-04-08T12:03:47.000Z,30.76,56.08,BuildingB_Floor2,TypeC
1068,2025-04-07T22:05:31.000Z,32.45,79.68,BuildingB_Floor2,TypeA
1066,2025-04-11T00:05:38.000Z,15.19,73.45,BuildingA_Floor2,TypeB
1028,2025-04-10T03:25:13.000Z,24.12,56.25,BuildingA_Floor1,TypeC
1078,2025-04-11T12:43:32.000Z,22.2,63.18,BuildingB_Floor2,TypeC
1088,2025-04-12T00:58:44.000Z,19.85,69.45,BuildingA_Floor2,TypeC
1037,2025-04-09T15:48:01.000Z,29.29,41.75,BuildingB_Floor1,TypeB
1069,2025-04-09T09:20:45.000Z,29.7,36.38,BuildingB_Floor1,TypeA
1077,2025-04-09T01:06:38.000Z,29.67,33.45,BuildingB_Floor1,TypeB
1032,2025-04-08T01:25:03.000Z,17.16,46.38,BuildingB_Floor2,TypeA
1094,2025-04-07T23:53:29.000Z,30.24,31.24,BuildingA_Floor1,TypeB
1072,2025-04-10T23:57:24.000Z,30.37,32.27,BuildingA_Floor2,TypeB
1007,2025-04-11T07:49:51.000Z,24.96,70.55,BuildingA_Floor1,TypeB
1085,2025-04-07T22:01:24.000Z,22.0,37.79,BuildingB_Floor2,TypeC
1012,2025-04-11T11:16:11.000Z,20.32,69.99,BuildingA_Floor1,TypeC
1064,2025-04-09T11:18:34.000Z,21.61,55.57,BuildingB_Floor1,TypeA
1046,2025-04-11T07:49:14.000Z,25.91,50.5,BuildingA_Floor1,TypeC
1061,2025-04-09T11:10:54.000Z,31.65,77.08,BuildingA_Floor1,TypeC
1074,2025-04-10T07:49:24.000Z,28.24,33.48,BuildingA_Floor1,TypeC
1033,2025-04-08T09:50:33.000Z,18.14,72.05,BuildingA_Floor2,TypeC
1028,2025-04-08T01:11:08.000Z,23.16,69.18,BuildingA_Floor1,TypeA
1020,2025-04-10T09:16:18.000Z,22.64,56.38,BuildingA_Floor1,TypeC
1045,2025-04-07T05:34:27.000Z,32.82,49.14,BuildingA_Floor2,TypeB
1068,2025-04-09T20:21:44.000Z,20.85,53.47,BuildingB_Floor1,TypeB
1072,2025-04-07T11:51:32.000Z,34.0,39.63,BuildingA_Floor2,TypeB
1073,2025-04-11T21:24:46.000Z,15.52,44.03,BuildingB_Floor2,TypeA
1091,2025-04-09T07:58:08.000Z,29.31,48.91,BuildingA_Floor2,TypeA
1051,2025-04-07T10:36:30.000Z,21.64,52.84,BuildingB_Floor1,TypeC
1008,2025-04-09T02:46:36.000Z,24.46,36.44,BuildingB_Floor1,TypeC
1021,2025-04-11T03:35:01.000Z,20.66,46.82,BuildingB_Floor2,TypeA
1092,2025-04-08T13:11:19.000Z,24.58,72.54,BuildingB_Floor2,TypeB
1035,2025-04-09T08:38:21.000Z,25.89,68.15,BuildingB_Floor1,TypeB
1078,2025-04-09T05:36:04.000Z,27.47,72.74,BuildingB_Floor1,TypeC
1027,2025-04-10T15:18:17.000Z,20.13,60.3,BuildingA_Floor2,TypeA
1009,2025-04-09T14:42:08.000Z,22.06,33.16,BuildingB_Floor2,TypeB
1004,2025-04-12T01:21:52.000Z,31.96,32.68,BuildingB_Floor2,TypeC
1092,2025-04-07T12:25:33.000Z,21.01,47.31,BuildingB_Floor1,TypeB
1031,2025-04-11T01:23:59.000Z,16.17,32.25,BuildingB_Floor1,TypeA
1076,2025-04-08T23:28:29.000Z,25.75,33.19,BuildingB_Floor1,TypeB
1094,2025-04-10T06:19:54.000Z,20.05,59.34,BuildingA_Floor1,TypeC
1092,2025-04-08T18:54:30.000Z,23.5,44.21,BuildingB_Floor2,TypeB
1034,2025-04-09T02:21:23.000Z,21.68,74.9,BuildingB_Floor1,TypeC
1046,2025-04-11T11:53:00.000Z,32.4,65.29,BuildingA_Floor1,TypeA
1025,2025-04-08T23:12:46.000Z,30.09,79.56,BuildingA_Floor1,TypeA
1050,2025-04-09T21:20:37.000Z,33.42,51.54,BuildingB_Floor1,TypeB
1043,2025-04-07T04:16:16.000Z,34.48,50.88,BuildingB_Floor2,TypeC
1019,2025-04-11T14:32:18.000Z,27.27,42.92,BuildingB_Floor2,TypeB
1014,2025-04-07T10:55:00.000Z,27.55,45.27,BuildingA_Floor2,TypeB
1016,2025-04-07T06:03:47.000Z,22.4,50.54,BuildingA_Floor2,TypeA
1096,2025-04-09T17:22:30.000Z,21.15,78.64,BuildingA_Floor2,TypeA
1027,2025-04-08T19:36:53.000Z,22.95,63.69,BuildingA_Floor2,TypeC
1024,2025-04-07T12:33:16.000Z,18.36,79.51,BuildingA_Floor1,TypeB
1035,2025-04-09T21:32:11.000Z,24.46,72.94,BuildingB_Floor2,TypeC
1025,2025-04-11T22:44:48.000Z,16.59,46.74,BuildingA_Floor2,TypeA
1083,2025-04-09T04:14:59.000Z,16.35,37.48,BuildingB_Floor1,TypeB
1057,2025-04-08T12:51:32.000Z,29.81,51.54,BuildingB_Floor1,TypeA
1049,2025-04-08T07:20:03.000Z,23.66,44.96,BuildingB_Floor2,TypeC
1026,2025-04-11T22:13:57.000Z,26.97,73.99,BuildingB_Floor2,TypeC
1086,2025-04-09T19:21:29.000Z,24.68,50.14,BuildingB_Floor1,TypeA
1019,2025-04-09T21:46:23.000Z,30.19,35.74,BuildingB_Floor1,TypeC
1067,2025-04-07T12:16:02.000Z,21.26,73.62,BuildingA_Floor2,TypeC
